Reason for Termination,Variation thresholding satisfied
Metric,q1,q21,q31,q4,q5
Desired Position,-0.0924,0.557,2.52
Actual Position,-0.10903960816001418,0.5656992637996786,2.539738991139187,0.9209420737948573,1.49323809067885
Position Error,0.1800823393940929,0.015618067862977661,0.007832932991740864
Actual Torque,-4.587500227961954,-1.3441054356221016,8.50287327697077
