Reason for Termination,Variation thresholding satisfied
Metric,q1,q21,q31,q4,q5
Desired Position,-0.303,0.566,2.17
Actual Position,-0.29725605748814105,0.5636987532817614,2.171627569104449,1.1384774743384174,1.4401097033036143
Position Error,0.018956905979732496,0.004065806922682868,0.0007500318453681773
Actual Torque,-5.728428548071203,1.6124738057277908,9.058554500146155
