Reason for Termination,Variation thresholding satisfied
Metric,q1,q21,q31,q4,q5
Desired Position,0.3,0.957,2.22
Actual Position,0.301093740144292,0.9699297347303661,2.224108654146825,0.9921204332823074,1.2765245073984357
Position Error,0.003645800480973442,0.013510694598083786,0.001850745111182301
Actual Torque,-0.12283058237595669,-6.227831139789409,1.1261223730922447
