Reason for Termination,Variation thresholding satisfied
Metric,q1,q21,q31,q4,q5
Desired Position,0.165,0.717,2.65
Actual Position,0.16143029697532948,0.7118035979783204,2.6645574682422337,0.8650633959475347,1.6447012498840443
Position Error,0.021634563785881956,0.007247422624378789,0.00549338424235238
Actual Torque,-5.743800271836365,-0.22307736448910082,8.890531220772928
