Reason for Termination,Variation thresholding satisfied
Metric,q1,q21,q31,q4,q5
Desired Position,0.406,0.881,2.49
Actual Position,0.40936430932629964,0.8736049526493014,2.489561627177392,0.8168212999821474,1.8215439391725183
Position Error,0.008286476173151744,0.008393924348125567,0.00017605334241296364
Actual Torque,-6.435987057729803,8.816433334354672,9.219718112297386
