Reason for Termination,Variation thresholding satisfied
Metric,q1,q21,q31,q4,q5
Desired Position,-0.185,0.788,1.59
Actual Position,-0.19888851189516976,0.8297110556633605,1.5903993104092558,0.7436238735068931,1.3987263751965728
Position Error,0.07507303727118791,0.05293281175553353,0.00025113862217337796
Actual Torque,1.9549721527795945,-12.894121788964911,0.8581489422761919
