Reason for Termination,Variation thresholding satisfied
Metric,q1,q21,q31,q4,q5
Desired Position,-0.058,0.832,-0.0576
Actual Position,-0.0805494020533914,0.905739275102321,-0.042484449139937666,0.7008114686337771,1.4402238384427744
Position Error,0.38878279402398946,0.08862893642105894,0.2624227579871933
Actual Torque,4.604422101546993,-21.155150801794864,-2.9474335870828394
